price_bins,model_year,cylinders,wheels_size,time_owned,per_year_cost,per_kkm_cost,car_type_suv,car_interior_rare,fuel_type_id,mileage_distribution_id,premium_manufacturers,car_location_Dubai
2,2014,6,18,0,4333,182,0,0,1,0,0,1.0
3,2016,4,17,0,9857,669,0,0,1,0,0,1.0
3,2018,8,20,0,13600,482,0,1,1,0,0,1.0
8,2016,12,21,0,45000,13125,0,1,1,1,1,1.0
2,2015,4,17,0,5250,677,1,1,1,0,0,0.0
3,2018,4,17,0,13800,610,0,0,1,0,1,0.0
9,2023,6,22,1,568000,568000,1,1,1,1,1,1.0
4,2021,4,18,0,44500,2463,0,0,1,1,1,1.0
10,2023,6,20,1,1490000,1490000,0,1,2,1,1,1.0
7,2019,6,20,0,68000,11361,1,1,1,1,1,1.0
8,2023,6,22,1,389000,389000,1,1,1,1,0,1.0
8,2018,8,19,0,63800,6380,0,1,1,0,1,1.0
3,2017,6,20,0,8833,688,1,1,1,0,0,1.0
5,2023,6,17,1,145000,145000,0,1,1,1,0,1.0
3,2024,4,17,1,-52000,52000,1,0,1,1,0,1.0
8,2022,4,19,1,309000,28090,0,1,1,1,1,1.0
2,2020,4,17,0,12666,817,0,0,1,1,0,1.0
4,2016,6,18,0,14142,761,1,1,1,0,1,1.0
3,2016,4,18,0,9142,587,0,0,1,0,1,1.0
4,2019,4,18,0,17500,1000,1,0,1,0,0,1.0
4,2022,4,16,1,92000,92000,0,0,1,1,0,1.0
6,2014,8,19,0,20555,1594,0,0,1,0,1,1.0
9,2023,6,22,1,610000,610000,1,1,1,1,1,1.0
5,2015,6,21,0,13625,953,1,1,1,0,1,1.0
8,2023,6,20,1,350000,350000,1,0,1,1,0,1.0
4,2016,4,17,0,14000,1145,0,0,1,0,1,1.0
5,2023,8,16,1,147000,147000,0,1,1,1,0,1.0
5,2018,6,18,0,27800,1716,0,1,1,0,1,1.0
4,2016,6,18,0,12428,707,0,1,1,0,1,1.0
5,2021,4,18,0,59500,119000,1,0,1,1,0,1.0
7,2021,4,20,0,124500,5413,0,1,1,1,1,1.0
4,2016,8,17,0,10285,857,0,1,1,0,0,1.0
7,2023,4,17,1,227000,10318,0,1,1,1,1,1.0
6,2020,8,20,0,59666,2983,0,0,1,0,0,0.0
4,2015,6,20,0,9875,576,1,0,1,0,1,1.0
5,2021,4,18,0,59500,119000,1,0,1,1,0,1.0
4,2015,4,17,0,10625,922,0,1,1,0,1,1.0
6,2020,4,18,0,53000,4818,0,0,1,1,1,1.0
8,2022,6,18,1,399000,399000,0,0,1,1,0,1.0
6,2020,4,18,0,52000,2739,0,0,1,0,1,1.0
8,2021,8,19,0,214000,428000,0,1,1,1,0,1.0
8,2022,6,18,1,399000,399000,0,0,1,1,0,1.0
6,2021,8,20,0,97000,10777,1,0,1,1,1,0.0
7,2021,8,19,0,112500,225000,0,0,1,1,0,1.0
8,2022,6,18,1,399000,399000,0,0,1,1,0,1.0
7,2018,6,18,0,43800,7300,0,0,1,1,1,1.0
7,2023,6,17,1,265000,265000,0,0,1,1,0,1.0
5,2016,6,20,0,18000,2930,0,1,1,1,1,1.0
10,2019,12,22,0,599750,275747,1,1,1,1,1,1.0
8,2023,4,17,1,366000,68655,0,0,1,1,1,1.0
9,2021,6,18,0,362500,362500,0,0,1,1,1,1.0
3,2016,4,18,0,7142,666,0,0,1,0,0,1.0
7,2022,8,22,1,239000,47800,0,0,1,1,0,0.0
7,2018,8,19,0,49000,5444,0,0,1,1,1,1.0
4,2020,4,18,0,33000,2250,1,0,1,1,0,1.0
4,2015,6,20,0,9000,774,1,1,1,0,1,0.0
3,2019,4,16,0,14250,395,0,0,1,0,0,1.0
7,2023,6,16,1,205000,205000,1,0,1,1,1,1.0
9,2019,8,20,0,129750,45169,0,0,1,1,1,1.0
5,2019,4,17,0,29250,2943,0,1,1,1,0,1.0
7,2022,8,20,1,235000,235000,1,0,1,1,1,1.0
7,2023,6,20,1,232000,232000,1,0,1,1,1,1.0
7,2023,8,22,1,255000,255000,1,0,1,1,1,1.0
7,2023,6,16,1,205000,205000,1,0,1,1,1,1.0
7,2023,8,22,1,265000,265000,1,1,1,1,1,1.0
2,2024,4,16,1,-41000,41000,0,0,1,1,0,1.0
9,2023,8,23,1,810000,810000,1,0,1,1,1,1.0
5,2023,4,18,1,122000,122000,0,0,1,1,0,1.0
5,2023,6,19,1,124000,124000,1,1,1,1,0,1.0
7,2023,6,18,1,250000,250000,1,0,1,1,0,1.0
7,2022,4,19,1,219000,219000,1,0,1,1,0,1.0
6,2023,6,18,1,170000,170000,1,0,1,1,0,1.0
4,2023,4,20,1,82000,82000,1,1,1,1,0,1.0
7,2023,6,18,1,260000,260000,1,0,1,1,0,1.0
6,2016,6,19,0,21428,4054,1,1,1,1,0,1.0
5,2022,4,16,1,105000,105000,1,0,1,1,0,1.0
9,2023,6,22,1,878000,878000,1,1,1,1,1,1.0
9,2023,8,23,1,830000,830000,1,0,1,1,1,1.0
2,2018,4,16,0,8400,1909,0,0,1,1,0,1.0
5,2020,8,20,0,45000,1898,1,1,1,0,0,1.0
2,2019,4,14,0,11000,434,0,1,1,0,0,1.0
4,2020,6,18,0,28000,923,1,0,1,0,0,1.0
9,2022,8,22,1,899000,899000,1,1,1,1,1,1.0
2,2019,4,16,0,9750,393,1,0,1,0,0,1.0
9,2009,12,19,0,38214,6893,0,1,1,0,0,1.0
10,2023,10,20,1,1470000,1470000,0,0,1,1,1,1.0
6,2018,6,19,0,38400,1488,1,1,1,0,1,1.0
9,2021,8,22,0,499500,73396,1,0,1,1,1,1.0
7,2019,8,20,0,53000,11777,0,0,1,1,1,1.0
10,2022,12,21,1,1899000,195249,1,1,1,1,1,1.0
4,2020,4,17,0,27333,1115,0,1,1,0,0,1.0
7,2023,6,20,1,220000,220000,1,1,1,1,0,1.0
9,2023,6,22,1,525000,525000,1,0,1,1,1,1.0
7,2021,4,21,0,115000,9980,1,0,1,1,1,1.0
4,2017,8,19,0,16000,514,0,1,1,0,0,1.0
3,2018,6,20,0,13000,520,0,1,1,0,0,1.0
8,2023,8,21,1,439000,439000,1,1,1,1,1,1.0
6,2016,6,20,0,22714,1232,1,0,1,0,1,1.0
6,2021,8,20,0,95000,2257,1,0,1,0,0,1.0
8,2022,8,19,1,355000,20882,0,1,1,1,0,1.0
5,2020,4,19,0,46666,1590,0,1,1,0,1,1.0
5,2021,4,17,0,60000,1637,0,1,1,0,0,1.0
4,2020,6,17,0,32000,1224,1,0,1,0,0,1.0
3,2018,4,17,0,13400,828,0,1,1,0,0,1.0
4,2022,4,17,1,74000,1160,1,0,1,0,0,1.0
3,2017,4,17,0,9833,475,0,0,1,0,0,1.0
5,2016,6,17,0,17285,1590,0,1,1,0,1,1.0
8,2023,8,21,1,439000,439000,1,1,1,1,1,1.0
7,2021,6,19,0,105000,19990,0,0,1,1,1,1.0
4,2015,4,17,0,10000,551,0,0,1,0,1,1.0
3,2019,4,17,0,16000,856,1,0,1,0,0,1.0
2,2017,4,17,0,7000,744,0,0,1,0,0,1.0
3,2019,4,15,0,13500,943,0,1,1,0,0,1.0
3,2022,4,17,1,68000,1392,1,0,1,1,0,1.0
2,2015,4,17,0,4875,289,1,0,1,0,0,1.0
8,2022,6,22,1,349000,38777,0,1,1,1,1,1.0
7,2022,4,18,1,245000,61250,1,0,1,1,1,1.0
3,2020,4,17,0,18000,2232,0,0,1,1,0,1.0
6,2020,4,18,0,56333,1739,0,1,1,0,1,1.0
9,2023,6,21,1,575000,575000,1,1,1,1,1,1.0
3,2017,5,17,0,10000,757,0,0,1,0,0,1.0
6,2021,8,20,0,92500,3627,1,1,1,0,0,1.0
7,2023,4,21,1,227000,227000,1,1,1,1,1,1.0
3,2015,6,17,0,6250,407,1,1,1,0,0,1.0
5,2020,6,17,0,45000,1937,1,0,1,0,0,1.0
4,2019,6,17,0,21250,2194,1,0,1,1,0,1.0
4,2016,6,17,0,11571,713,1,0,1,0,1,1.0
5,2015,6,17,0,18625,1838,1,0,1,0,0,1.0
4,2016,6,17,0,10285,691,1,0,1,0,0,1.0
4,2020,4,17,0,25000,1167,1,0,1,0,0,1.0
4,2017,4,17,0,12833,713,0,0,1,0,1,1.0
3,2020,4,17,0,22000,1034,1,0,1,0,0,1.0
5,2020,6,17,0,38666,2535,1,0,1,1,0,1.0
4,2019,4,17,0,22250,782,1,0,1,0,0,1.0
2,2013,6,17,0,4700,276,1,0,1,0,0,1.0
2,2017,4,17,0,7500,309,0,1,1,0,0,1.0
7,2022,4,21,1,235000,13067,1,0,1,1,1,1.0
4,2020,6,17,0,28333,1043,1,0,1,0,0,1.0
4,2018,6,17,0,16400,775,1,0,1,0,0,1.0
2,2017,4,17,0,6500,372,0,0,1,0,0,1.0
4,2020,4,17,0,27333,581,1,1,1,0,0,1.0
2,2018,4,17,0,9200,458,0,0,1,0,0,1.0
3,2015,6,17,0,6375,365,1,1,1,0,0,1.0
5,2021,4,18,0,62500,5606,0,0,1,1,1,1.0
5,2019,6,17,0,28500,1245,1,0,1,0,1,1.0
2,2017,4,17,0,8000,351,0,0,1,0,0,1.0
4,2019,4,17,0,23750,789,0,0,1,0,0,1.0
4,2018,4,17,0,17200,1131,0,0,1,0,0,1.0
3,2015,6,17,0,8500,627,1,0,1,0,0,1.0
4,2019,4,17,0,19000,1021,1,0,1,0,0,1.0
3,2016,4,17,0,9000,600,1,0,1,0,0,1.0
4,2017,6,17,0,12500,535,1,0,1,0,1,1.0
4,2021,4,17,0,41500,1357,1,0,1,0,0,1.0
4,2022,4,17,1,77000,3747,0,0,1,1,0,1.0
4,2019,4,17,0,19750,875,1,0,1,0,0,1.0
2,2014,4,17,0,4555,318,1,0,1,0,0,1.0
4,2014,6,17,0,8444,584,1,1,1,0,1,1.0
3,2020,4,17,0,19000,1084,0,1,1,0,0,1.0
3,2018,6,17,0,13400,511,0,0,1,0,0,1.0
3,2017,4,17,0,9000,562,1,1,1,0,0,1.0
4,2018,6,17,0,15800,688,1,0,1,0,0,1.0
4,2015,4,17,0,9875,604,0,0,1,0,1,1.0
4,2018,4,17,0,14800,1001,1,0,1,0,0,1.0
4,2021,4,17,0,39000,1511,1,0,1,0,0,1.0
3,2020,4,17,0,22666,1652,1,0,1,1,0,1.0
3,2020,4,17,0,19333,706,0,1,1,0,0,1.0
4,2021,4,17,0,35000,983,1,0,1,0,0,1.0
4,2020,6,17,0,28333,1040,1,0,1,0,0,1.0
4,2022,4,17,1,71000,2183,1,0,1,1,0,1.0
8,2023,6,22,1,465000,465000,1,1,1,1,1,0.0
8,2023,6,22,1,469000,469000,1,1,1,1,1,0.0
9,2023,6,21,1,565000,565000,0,0,1,1,1,0.0
7,2023,4,19,1,245000,245000,0,1,1,1,1,0.0
5,2020,6,17,0,33333,2084,1,0,1,1,0,1.0
9,2023,6,21,1,569000,569000,0,0,1,1,1,0.0
7,2023,4,19,1,265000,265000,0,1,1,1,1,0.0
2,2014,6,17,0,4333,207,1,0,1,0,0,1.0
3,2019,4,17,0,13000,1298,1,1,1,1,0,1.0
8,2023,6,23,1,478000,478000,1,1,1,1,1,0.0
2,2018,4,17,0,9000,401,0,0,1,0,0,1.0
7,2022,6,20,1,272000,272000,1,0,1,1,0,0.0
8,2023,6,23,1,478000,478000,1,0,1,1,1,0.0
9,2021,8,22,0,425000,60714,1,1,1,1,1,1.0
9,2023,6,22,1,610000,610000,1,1,1,1,1,0.0
7,2022,8,20,1,239000,5085,1,0,1,1,0,0.0
9,2023,6,20,1,575000,575000,1,1,1,1,1,1.0
9,2023,6,22,1,580000,580000,1,1,1,1,1,1.0
6,2022,6,18,1,153000,19125,1,0,1,1,1,1.0
9,2023,8,21,1,685000,685000,0,1,1,1,1,1.0
8,2023,6,19,1,335000,335000,1,1,1,1,1,1.0
9,2023,6,22,1,640000,640000,1,1,1,1,1,1.0
5,2015,8,18,0,17500,1750,0,0,1,0,0,1.0
2,2013,6,18,0,4500,245,0,1,1,0,1,1.0
7,2022,6,18,1,218000,218000,1,1,1,1,0,1.0
9,2023,6,22,1,580000,580000,1,0,1,1,1,1.0
3,2020,5,18,0,17333,1040,1,0,1,0,0,1.0
9,2023,6,22,1,640000,640000,1,1,1,1,1,1.0
9,2023,6,21,1,569000,569000,0,0,1,1,1,0.0
5,2023,4,17,1,115000,115000,1,0,1,1,0,1.0
7,2023,6,19,1,255000,255000,1,0,1,1,0,1.0
5,2019,4,20,0,31750,3097,1,1,1,1,1,0.0
5,2022,4,20,1,147000,28269,1,0,1,1,1,0.0
9,2023,6,23,1,675000,675000,1,1,1,1,1,1.0
7,2018,6,20,0,43000,2721,1,0,1,0,1,1.0
6,2014,8,20,0,22000,1584,1,1,1,0,1,1.0
9,2023,6,22,1,560000,560000,1,1,1,1,1,1.0
6,2019,4,21,0,41750,3408,1,1,1,1,1,0.0
5,2018,4,20,0,21400,1754,0,1,1,0,1,0.0
3,2019,4,13,0,13750,723,0,0,1,0,0,1.0
9,2023,8,23,1,750000,750000,1,1,1,1,1,1.0
5,2020,6,21,0,48333,1421,1,1,1,0,0,1.0
6,2019,8,19,0,42250,1076,1,1,1,0,1,1.0
8,2022,6,22,1,375000,22058,1,1,1,1,1,0.0
6,2022,4,16,1,158000,13166,1,0,2,1,0,0.0
8,2024,6,21,1,-440000,440000,1,1,1,1,1,1.0
5,2022,6,16,1,149000,149000,1,1,1,1,0,0.0
7,2022,8,18,1,255000,255000,1,1,1,1,1,1.0
5,2023,4,20,1,135000,135000,1,0,1,1,0,1.0
7,2023,4,21,1,255000,255000,1,1,1,1,1,0.0
6,2021,4,21,0,76000,8000,1,1,1,1,1,0.0
4,2022,4,16,1,73000,73000,0,0,2,1,0,1.0
4,2018,4,18,0,19800,1112,0,1,1,0,1,1.0
7,2023,8,19,1,295000,295000,1,1,1,1,0,1.0
4,2010,8,20,0,5769,375,1,0,1,0,0,1.0
4,2022,4,18,1,72000,2322,0,1,1,1,0,0.0
9,2022,6,23,1,750000,50000,1,0,1,1,1,1.0
4,2014,6,20,0,8777,568,1,0,1,0,1,1.0
4,2021,6,20,0,44000,2378,0,1,1,1,0,0.0
7,2023,4,21,1,280000,280000,1,1,1,1,1,0.0
3,2014,6,17,0,6555,433,1,0,1,0,0,1.0
9,2022,8,22,1,789000,71727,1,1,1,1,1,1.0
4,2023,4,16,1,77000,77000,0,0,2,1,0,1.0
9,2023,6,22,1,610000,610000,1,1,1,1,1,0.0
8,2023,6,20,1,390000,390000,1,1,1,1,0,0.0
5,2020,4,20,0,47333,2679,0,1,1,0,1,0.0
5,2022,6,19,1,149000,8277,1,0,1,1,0,1.0
7,2021,6,21,0,134000,8375,1,1,1,1,1,0.0
5,2022,6,19,1,149000,5960,1,0,1,1,0,1.0
6,2023,6,17,1,169000,169000,1,0,1,1,0,1.0
9,2016,12,21,0,84285,10925,0,1,1,0,1,1.0
9,2022,8,22,1,710000,39444,1,1,1,1,1,1.0
9,2023,6,21,1,710000,710000,1,1,1,1,1,1.0
6,2023,4,19,1,183000,183000,0,0,1,1,0,1.0
3,2016,4,17,0,9285,488,0,0,1,0,0,1.0
9,2023,8,22,1,739000,98533,1,1,1,1,1,1.0
2,2016,4,19,0,6428,258,0,1,1,0,0,1.0
6,2016,8,20,0,23571,1486,0,1,1,0,1,1.0
7,2017,8,19,0,34833,4860,0,0,1,1,1,1.0
10,2023,6,21,1,1009000,1009000,0,1,1,1,1,1.0
5,2019,4,17,0,31750,1476,1,0,1,0,0,1.0
9,2023,8,22,1,699000,699000,1,1,1,1,1,1.0
7,2023,4,19,1,242000,242000,0,0,1,1,0,1.0
5,2021,4,15,0,52500,6562,1,0,1,1,0,1.0
7,2023,6,17,1,222000,222000,0,0,1,1,0,1.0
6,2022,6,20,1,159000,159000,0,0,1,1,0,1.0
7,2018,6,18,0,43000,1902,1,0,1,0,1,1.0
3,2021,4,18,0,33500,583,0,1,1,0,0,1.0
8,2023,8,18,1,435000,435000,0,0,1,1,0,1.0
5,2021,8,20,0,62500,1939,0,0,1,0,0,0.0
7,2021,8,20,0,147500,6555,0,1,1,1,0,0.0
9,2023,6,16,1,595000,595000,1,1,1,1,1,1.0
3,2019,4,18,0,16500,1320,0,1,1,0,0,1.0
7,2023,6,18,1,219000,219000,1,0,1,1,0,1.0
9,2023,6,20,1,515000,515000,1,0,1,1,1,1.0
3,2015,6,22,0,8125,471,1,1,1,0,1,1.0
4,2019,4,17,0,18000,1894,0,1,1,1,0,0.0
5,2023,4,16,1,115000,115000,0,0,1,1,0,1.0
5,2016,6,20,0,15428,679,1,1,1,0,1,1.0
7,2016,8,20,0,32857,1474,1,1,1,0,1,1.0
3,2023,4,17,1,54000,2797,0,0,1,1,0,1.0
5,2022,5,17,1,109000,109000,0,0,1,1,0,1.0
7,2023,4,20,1,275000,275000,0,1,1,1,1,1.0
7,2023,4,20,1,209000,209000,1,1,1,1,1,1.0
5,2022,5,17,1,109000,109000,0,1,1,1,0,1.0
4,2023,4,15,1,84000,84000,1,0,1,1,0,1.0
4,2022,5,17,1,73000,5840,1,0,1,1,0,1.0
9,2023,6,21,1,530000,530000,1,0,1,1,1,1.0
5,2014,6,19,0,11333,658,1,1,1,0,1,1.0
7,2017,8,18,0,43166,2312,0,1,1,0,1,1.0
8,2016,3,21,0,48428,26076,0,1,1,1,1,1.0
8,2022,6,20,1,450000,450000,1,0,1,1,0,1.0
7,2023,6,19,1,210000,210000,1,0,1,1,0,1.0
2,2018,4,17,0,7600,255,1,0,1,0,0,1.0
7,2023,6,18,1,219000,219000,1,1,1,1,0,1.0
9,2022,8,22,1,930000,930000,1,1,1,1,1,1.0
4,2020,6,20,0,27333,1955,0,0,1,1,0,1.0
8,2023,6,21,1,390000,390000,1,0,1,1,1,1.0
4,2021,4,20,0,42500,7657,0,0,1,1,0,1.0
4,2023,4,15,1,84000,84000,1,0,1,1,0,1.0
6,2023,6,17,1,163000,163000,0,1,1,1,1,1.0
4,2020,4,20,0,27333,1100,0,0,1,0,0,1.0
4,2020,6,20,0,26333,3526,0,0,1,1,0,1.0
3,2020,4,15,0,19666,853,0,0,1,0,0,1.0
6,2015,8,22,0,19375,1504,1,0,1,0,1,1.0
4,2020,4,17,0,32000,10000,1,0,1,1,0,1.0
3,1998,6,10,0,2440,217,0,1,1,0,0,1.0
7,2021,4,20,0,124500,10375,0,1,1,1,1,1.0
8,2020,8,20,0,108333,18055,1,1,1,1,1,0.0
3,2016,4,20,0,8142,517,0,0,1,0,0,1.0
3,2021,4,17,0,32500,3095,1,1,1,1,0,1.0
6,2023,6,20,1,189000,189000,1,0,1,1,0,1.0
4,2021,6,20,0,42500,1653,1,0,1,0,0,1.0
3,2019,4,16,0,15500,484,1,0,1,0,0,1.0
5,2022,8,20,1,120000,7407,0,0,1,1,0,1.0
5,2022,8,20,1,130000,3299,0,1,1,1,0,1.0
2,2018,3,16,0,9000,500,1,0,1,0,0,1.0
9,2023,8,22,1,958000,958000,1,1,1,1,1,1.0
4,2020,6,20,0,30666,2227,0,0,1,1,0,1.0
4,2020,8,18,0,32666,2840,1,0,1,1,0,1.0
6,2023,6,22,1,199000,137241,1,0,1,1,0,1.0
3,2018,6,20,0,13400,554,0,0,1,0,0,1.0
9,2023,6,22,1,520000,520000,1,1,1,1,1,1.0
5,2022,6,16,1,134000,2478,0,1,1,0,1,1.0
10,2022,8,22,1,1048000,1048000,1,0,1,1,1,1.0
10,2019,12,24,0,299500,8817,1,1,1,0,1,1.0
10,2023,12,22,1,2748000,2748000,1,1,1,1,1,1.0
2,2018,4,17,0,9000,450,0,0,1,0,0,1.0
10,2021,8,23,0,569000,85867,1,1,1,1,1,1.0
10,2023,12,22,1,2598000,2598000,1,1,1,1,1,1.0
9,2023,4,20,1,518000,518000,0,1,1,1,1,1.0
2,2013,8,20,0,4500,155,1,0,1,0,0,1.0
9,2023,4,20,1,508000,508000,0,1,1,1,1,1.0
9,2023,10,20,1,798000,798000,0,1,1,1,1,1.0
10,2023,12,22,1,2148000,2148000,1,1,1,1,1,1.0
7,2019,8,21,0,67250,2860,1,1,1,0,1,1.0
5,2018,4,18,0,23000,1916,0,1,1,0,1,1.0
7,2018,8,21,0,55000,5188,1,1,1,0,1,1.0
9,2022,8,22,1,598000,598000,0,1,1,1,1,1.0
10,2023,8,24,1,2898000,2898000,1,1,1,1,1,1.0
9,2023,8,22,1,588000,588000,1,1,1,1,1,1.0
6,2019,4,19,0,39250,1764,1,1,1,0,1,1.0
9,2023,10,20,1,788000,788000,0,1,1,1,1,1.0
8,2022,8,20,1,435000,435000,0,0,1,1,0,1.0
4,2009,6,20,0,6785,402,1,1,1,0,0,1.0
8,2023,6,20,1,439000,439000,1,1,1,1,1,1.0
7,2018,8,21,0,53000,2208,1,1,1,0,1,1.0
9,2020,8,20,0,332666,41605,0,0,1,1,0,1.0
9,2022,8,21,1,838000,838000,0,1,1,1,1,1.0
7,2020,6,22,0,82666,4960,1,1,1,0,1,1.0
8,2021,8,19,0,219500,73166,0,0,1,1,1,1.0
7,2021,4,20,0,106500,26625,1,0,1,1,1,1.0
7,2023,4,18,1,225000,225000,0,1,1,1,1,1.0
6,2021,6,19,0,97500,65000,0,0,1,1,1,1.0
3,2019,4,19,0,16000,1122,1,1,1,0,0,1.0
4,2019,4,18,0,24750,6600,0,0,1,1,1,1.0
4,2018,6,18,0,19000,2674,1,0,1,1,1,1.0
7,2018,8,19,0,47400,1645,1,1,1,0,1,1.0
2,2016,4,20,0,6714,391,0,0,1,0,0,1.0
8,2022,8,16,1,333000,30272,1,0,1,1,1,0.0
4,2023,4,17,1,73000,73000,1,0,1,1,0,1.0
10,2023,12,20,1,1899000,1899000,0,1,1,1,1,1.0
7,2023,8,20,1,270000,270000,1,1,1,1,1,1.0
5,2020,6,18,0,40666,3193,1,0,1,1,0,1.0
3,2021,4,18,0,27500,982,0,0,1,0,0,1.0
8,2022,4,18,1,305000,305000,1,0,1,1,0,1.0
9,2023,8,22,1,775000,775000,1,1,1,1,1,1.0
4,2020,4,18,0,31666,1130,1,0,1,0,0,1.0
2,2014,6,19,0,5444,222,0,0,1,0,1,1.0
2,2020,4,15,0,13333,40000,0,1,1,1,0,1.0
8,2021,6,22,0,210000,24705,1,1,1,1,1,1.0
2,2012,6,21,0,4363,400,1,0,1,0,0,1.0
7,2023,8,20,1,235000,235000,1,0,1,1,1,1.0
7,2021,8,17,0,102500,9761,1,1,1,1,0,1.0
7,2023,6,18,1,294000,294000,1,0,1,1,0,1.0
5,2016,8,21,0,19571,761,1,0,1,0,1,1.0
5,2015,8,20,0,14750,295,1,0,1,0,0,1.0
7,2019,4,21,0,51250,29285,1,0,1,1,1,1.0
8,2014,8,21,0,42222,15200,1,1,1,1,1,1.0
6,2022,4,17,1,192000,192000,1,0,1,1,0,1.0
4,2023,4,17,1,77000,77000,1,1,1,1,0,1.0
7,2018,8,20,0,52800,2295,0,1,1,0,1,1.0
9,2023,6,21,1,595000,595000,1,1,1,1,1,1.0
5,2021,4,18,0,69500,4557,0,1,1,1,1,1.0
4,2020,6,17,0,26333,2229,1,0,1,1,0,1.0
8,2023,6,21,1,415000,415000,1,0,1,1,0,1.0
9,2023,6,22,1,528000,528000,1,0,1,1,1,1.0
2,2014,6,17,0,4555,345,1,1,1,0,0,1.0
3,2018,4,17,0,11000,647,0,0,1,0,0,0.0
4,2020,6,17,0,26000,1143,1,0,1,0,0,1.0
3,2020,4,17,0,16666,549,1,0,1,0,0,1.0
3,2019,4,17,0,16000,1173,1,0,1,0,0,1.0
7,2023,6,20,1,205000,205000,1,0,1,1,1,1.0
5,2019,4,17,0,31250,1654,1,0,1,0,0,1.0
7,2023,6,17,1,210000,210000,1,1,1,1,0,1.0
2,2010,6,18,0,3615,391,0,0,1,0,1,1.0
4,2020,4,17,0,23333,703,0,0,1,0,0,1.0
7,2023,6,18,1,219000,219000,1,0,1,1,0,1.0
6,2021,6,20,0,87500,3128,1,0,1,0,1,1.0
10,2023,6,20,1,1399000,1399000,0,1,1,1,1,1.0
3,2020,4,17,0,21000,1151,1,0,1,0,0,1.0
3,2014,6,16,0,6111,266,0,0,1,0,1,0.0
4,2021,4,17,0,35500,1501,1,0,1,1,0,1.0
5,2021,3,17,0,54000,2907,0,0,1,1,0,1.0
2,2015,4,17,0,4875,181,0,0,1,0,0,1.0
9,2023,8,22,1,780000,780000,1,0,1,1,1,1.0
7,2021,6,20,0,102500,205000,1,0,1,1,0,1.0
5,2020,6,17,0,35666,1496,0,0,1,0,1,1.0
10,2023,8,23,1,1390000,1390000,1,1,1,1,1,1.0
3,2022,3,17,1,65000,65000,0,0,1,1,0,1.0
3,2019,4,17,0,14250,1002,1,0,1,0,0,1.0
5,2023,4,17,1,107000,56315,1,1,2,1,0,0.0
3,2020,4,17,0,17333,1314,0,0,1,1,0,1.0
6,2018,8,18,0,33200,1824,1,0,1,0,0,1.0
3,2020,4,17,0,19666,957,1,0,1,0,0,1.0
8,2020,8,19,0,116333,7270,0,1,1,1,0,1.0
7,2023,8,22,1,245000,36167,1,0,1,1,1,1.0
7,2021,8,20,0,122500,16333,1,0,1,1,0,1.0
4,2020,4,19,0,24000,1263,0,0,1,0,0,1.0
5,2017,6,20,0,19833,1400,0,1,1,0,1,1.0
7,2022,8,21,1,235000,6527,1,0,1,1,1,1.0
5,2020,8,24,0,43000,1612,0,0,1,0,0,0.0
4,2017,6,18,0,14666,661,0,0,1,0,0,0.0
8,2023,6,20,1,445000,445000,1,1,1,1,1,1.0
5,2019,6,19,0,26250,929,1,0,1,0,0,1.0
9,2019,12,19,0,224750,19543,0,0,1,1,1,1.0
9,2022,8,21,1,950000,950000,1,1,1,1,1,1.0
2,2014,4,17,0,4111,554,1,1,1,0,0,1.0
2,2015,4,17,0,4875,515,0,0,1,0,0,1.0
8,2023,6,20,1,368000,368000,1,0,1,1,0,1.0
4,2008,8,20,0,5400,532,1,0,1,0,0,1.0
3,2017,4,17,0,10000,817,0,1,1,0,0,1.0
10,2021,8,20,0,945000,1050000,0,0,1,1,1,1.0
7,2018,8,22,0,51000,3194,1,1,1,0,1,1.0
7,2023,8,20,1,268000,268000,1,1,1,1,0,1.0
4,2022,4,20,1,98000,3310,0,1,1,1,0,1.0
3,2019,4,17,0,12500,403,0,1,1,0,0,1.0
2,2020,4,18,0,13000,1695,0,0,1,1,0,0.0
5,2017,6,20,0,17500,677,0,1,1,0,1,0.0
8,2021,8,22,0,182500,10000,1,1,1,1,1,1.0
5,2018,6,17,0,22000,955,0,1,1,0,1,1.0
3,2016,4,20,0,9142,739,0,0,1,0,0,1.0
9,2019,8,22,0,146250,7405,1,0,1,0,1,1.0
4,2020,6,17,0,26333,1749,1,0,1,1,0,1.0
10,2023,12,22,1,2200000,2200000,1,1,1,1,1,0.0
10,2022,8,20,1,1995000,300542,0,0,1,1,1,1.0
2,2022,3,17,1,47000,1172,0,1,1,1,0,1.0
8,2023,6,20,1,380000,380000,1,0,1,1,0,1.0
6,2020,8,20,0,65000,1756,1,1,1,0,0,0.0
4,2021,4,20,0,49000,1289,1,1,1,0,0,1.0
10,2023,8,23,1,1200000,1200000,1,1,1,1,1,1.0
10,2022,8,23,1,1490000,1490000,1,0,1,1,1,1.0
4,2014,8,21,0,9222,658,0,1,1,0,1,0.0
3,2017,4,19,0,8666,464,0,0,1,0,0,1.0
5,2021,8,20,0,59000,3371,0,0,1,1,0,1.0
9,2023,8,22,1,680000,523076,1,1,2,1,1,0.0
2,2014,4,17,0,4222,227,0,0,1,0,0,1.0
4,2019,6,20,0,18000,953,0,1,1,0,0,1.0
7,2022,4,20,1,235000,97916,1,0,1,1,1,1.0
10,2022,8,20,1,2250000,1406250,0,0,2,1,1,1.0
6,2013,8,18,0,15900,4237,0,1,1,1,1,1.0
