link,title,article,кластер,emotion
https://www.d-kvadrat.ru/novosti/27269,Россельхозбанк направил на поддержку уборочной кампании в Удмуртии 443 млн рублей,"В Удмуртии в разгаре уборочная кампания. Россельхозбанк продолжает бесперебойную поддержку труда аграриев, выдав им на уборочные работы в этом сезоне  млн рублей.  Уборочная кампания  это важнейший этап сельскохозяйственных работ, который требует тщательной подготовки и полной самоотдачи. Россельхозбанк помогает сельхозпредприятиям республики создать необходимые условия для того, чтобы обеспечить слаженность действий и достичь максимального результата в период уборки. Финансирование сезонных работ является одной из приоритетных задач Россельхозбанка. С начала  года РСХБ выдал аграриям республики на эти цели почти , млрд рублей,  отметил директор Удмуртского филиала Россельхозбанка Александр Чураков.  В целом по России банк оказал финансовую поддержку уборочной кампании в размере , млрд рублей. Всего же на сезонные работы в  году банк предоставил уже , млрд рублей, что на , больше, чем за тот же период прошлого года. Доля РСХБ в поддержке уборочных работ в  регионах страны превышает . Под посевные площади в России в  году отведено , млн га, что превышает размер любой европейской страны и сравнимо с размером Намибии.  Из этой площади более  млн га занимают зерновые и зернобобовые культуры.  АО Россельхозбанк  основа национальной кредитнофинансовой системы обслуживания агропромышленного комплекса России. Банк создан в  году и сегодня является ключевым кредитором АПК страны, входит в число самых крупных и устойчивых банков страны по размеру активов и капитала, а также в число лидеров рейтинга надежности крупнейших российских банков.    Фото: АО Россельхозбанк АО Россельхозбанк. Генеральная лицензия Банка России   от .. бессрочная. Реклама : ",3,Позитивная
https://www.d-kvadrat.ru/novosti/28184,Производство Lada Largus запустят в Ижевске,"Об этом сообщил РИА НОВОСТИ представитель компании АвтоВАЗ Перенос площадки по производству   из Тольятти в Ижевск начался еще летом. Как только мощности будут подготовлены, выпуск автомобиля начнется без временного простоя. Планируется, что это будет второй квартал  года. Перенос производства  в Ижевск идет полностью по плану. Продолжается перенос оборудования, начались процессы его настройки, а также открыт набор персонала. Выпуск модели планируется начать во втором квартале  года,  сообщил представитель АвтоВАЗа.",3,Позитивная
https://www.d-kvadrat.ru/novosti/23127,Арктика и Антарктика: отдых на краю мира," Одним из наиболее необычных и дорогостоящих вариантов путешествий, доступных на сегодняшний день туристам, является Крайний Север. Что примечательно, с географической точки зрения речь идет не только о крае России, но и мира в целом. Альтернативным и, как ни странно, более бюджетным вариантом станет посещение Антарктики. Сегодня мы расскажем вам о двух самых холодных туристических направлениях или о том, чем можно развлечь себя, оказавшись на самом краю Земли. Чем отличается Арктика от Антарктики? Начнем с того, что термин Арктика происходит от греческого слова арктос медведь. Дело в том, что созвездиям Большая Медведица и Малая Медведица название дали древние греки  именно под ними находится данный район Земли. Как известно, Арктика  это единственное место на нашей планете, где обитают белые медведи. Несмотря на созвучные названия, Арктика и Антарктика являются не только различными, но и фактически противоположными областями Антарктика  это антиАрктика. В чем заключается противоположность этих природных зон? Вопервых, в климате. Арктика расположена в зоне Северного Ледовитого океана, притом на уровне моря средняя толщина льда составляет всего  метра. Это значит, что воздух в Арктике гораздо более влажный. В отличие от нее, Антарктида  это материк т.е. участок суши, имеющий возвышение над уровнем моря. Как известно, по мере подъема в горы, воздух становится все холоднее и холоднее В глубине Антарктиды воздух не влажный, а сухой, а потому на возвышенностях самого южного материка среднегодовые температуры на  градусов ниже, чем на противоположном конце Земли. Однако, здесь мы имеем дело со вторым НО. Когда в северном полушарии наступает зима  в южное приходит короткое полярное лето. Иными словами, скоро в Антарктиде вотвот наступит самое теплое время года. Впрочем, куда поехать  на Крайний север или на Крайний юг  решать только вам! Как добраться до Арктики? Самые популярные города, откуда начинаются путешествия по Арктике  это Архангельск и Мурманск. Вторые по популярности города: НарьянМар, Воркута, Норильск и Салехард, правда, билеты при этом обходятся дороже. Например, из Москвы в Салехард стоимость билета составит  рублей в одну сторону, при этом в Архангельск и Мурманск   рублей. Круиз является наиболее комфортным и включающим в себя все удобства вариантом достижения Арктики. Самый дорогой круиз на атомном ледоколе обойдется в сумму от    рублей. Средняя цена круиза в Арктику без посещения Северного полюса варьирует от   до   рублей на одного человека. Что может предложить экспедиция по Арктике? К примеру, знакомство с удивительным животным миром. Белые медведи, тюлени, моржи, киты, северные олени, овцебыки  вот лишь несколько уникальных видов, чье проживание на просторах Арктики объясняется особенностями среды обитания. Экспедиция по прибрежной зоне является наиболее бюджетным вариантом и обходится примерно в   рублей. Для физически подготовленных туристов подойдет следующий вид экскурсий:  пересечение Берингова пролива на санях и лыжах;  вертолетный маршрут на Северный полюс;  путешествие на собачьих упряжках. А мы пойдем на юг! Примерный бюджет на поездку в Антарктику она же Анатрктида  составляет   рублей. Стандартный дневный тур на корабле   стоит   рублей. Билеты на рейс Москва  Сантьяго туда и обратно  это еще   рублей. Отметим, что Чили, Аргентина и Новая Зеландия являются наиболее популярными отправными точками. Из фауны южной полярной части Земли вас ждет знакомство с огромным количеством пингвинов, китов и морских котиков. Что касается отдыха и досуга  на резиновых лодках вы можете добраться до островов, где будет предложена поездка к водопадам, наскальным птичьим базарам, айсбергам и лежбищам млекопитающих, также наблюдение за китами с воды и возможность переночевать на берегу Южного океана за  долларов. Как вы понимаете, путешествие на край Земли выходит невероятно экстремальным, достаточно сложным по части маршрута, а также достаточно затратным. Но если вы полны энтузиазма для открытия полярных горизонтов, имеете в запасе необходимые средства и самое главное, подготовлены морально и физически к незабываемым ощущениям от постижения нового, то все дороги для вас открыты! Фото: Клуб путешественников Странник",3,Позитивная
https://www.d-kvadrat.ru/novosti/25885,День радио на Сарапульском радиозаводе,"Отмечая свой профессиональный праздник  День радио  на Сарапульском радиозаводе по традиции наградили лучших работников предприятия, а также провели научнопрактическую конференцию Инженерные чтения. Об этом сообщила прессслужба предприятия. За большой личный вклад в развитие современной радиоэлектронной промышленности  работникам завода вручили Почётные грамоты Минпромторга и Госсовета Удмуртии, Администрации г. Сарапула и АО Сарапульский радиозавод. Завершив церемонию награждения, перешли к деловой части.  В этом году  участниками научнопрактической конференции стали  специалистов конструкторскотехнологического центра, конструкторского бюро Радиосвязь, отдела энергетики и эксплуатации зданий и службы качества. Восемь из них выступили с докладами, претендуя на звание победителя инженерных чтений  года. Доклады оценивались по пятибалльной системе. Учитывались актуальность выбранной темы, уровень презентации, качество дискуссии, авторство, но самый главный критерий отбора лучшей представленной работы, по словам экспертов,  это её значимость для развития предприятия и возможность практического применения. В связи с увеличением объемов производства, выпуска новых видов продукции  члены жюри единодушно признали самой востребованной на сегодня работу Виталия Ускова и Дмитрия Ярцева. Инженеры  конструкторы предложили внедрить устройство автоматической раскладки и проверки жгутов. Диплом второй степени вручили технологам. Александр Шайхаматов и Алёна Логвиненко представили доклад Технология повышения коэффициента обрабатываемости материала путем проведения термообработки заготовок. Дипломом третьей степени наградили сразу двух авторов. Инженерпрограммист КБ  Лев Пермяков выступил с темой Реализация программного обеспечения технологического процесса мониторинга и настройки параметров перспективного электрохимического источника электроэнергии, инженерконструктор Лев Сенаторов КБ Радиосвязь представил свою разработку способов бескомпроматной работы средств радиосвязи. Результаты озвучил председатель жюри конкурса, начальник конструкторскотехнологического центраглавный конструктор завода  А.С. Батурин. Он поблагодарил всех участников научнопрактической конференции за хорошую продуктивную работу. Поздравил коллектив предприятия с Днём радио и пожелал всем крепкого здоровья, творческого настроения и новых трудовых достижений директор филиала Сарапульского радиозавода КБ Радиосвязь, доктор технических наук В. В. Хворенков.   Пробуйте, предлагайте, не бойтесь быть, в хорошем смысле, авантюристами,  обращаясь к молодым кадрам предприятия, сказал в завершение Владимир Викторович.",3,Позитивная
https://www.d-kvadrat.ru/novosti/27711,Авиакомпания «Ижавиа» перевезла полмиллиона пассажиров за 2023 год: рекордный пассажирский рост,"Авиакомпания Ижавиа отмечает значительное достижение  перевозку полумиллиона пассажиров с начала текущего года. Юбилейным авиапутешественником, который стал  тысячным пассажиром, стал пассажир рейса  Ижевск  Москва, зарегистрированный во вторник,  сентября.Об этом сообщила прессслужба авиакомпании Ижавиа.  год оказался весьма успешным для авиакомпании Ижавиа. Впервые в истории компании они перевезли полмиллиона человек за год. По сравнению с предыдущим годом, это увеличение на , что стало возможным благодаря резкому росту пассажиропотока. С увеличением частоты рейсов на популярных направлениях и открытием новых маршрутов Ижавиа совершила  рейса с  января по  сентября  года, что составляет увеличение на  по сравнению с тем же периодом прошлого года. Общее время полетов составило  часов, что на  больше, чем в период с  января по  сентября  года. Аэропорт Ижевска, который отметил прибытие полумиллионного пассажира  августа, уже обслужил  тысяч пассажиров. Ижавиа планирует закончить успешный год открытием нового направления полетов из Ижевского аэропорта.  декабря будет выполнен первый рейс в Иркутск.",3,Позитивная
https://www.d-kvadrat.ru/novosti/24628,"Мал микроб, да загонит в гроб!"," лет назад,  февраля  года, в науку был введен термин микроб. Об этом сообщает портал .. По информации портала, впервые микроорганизмы были открыты еще в м веке, когда появилась возможность наблюдать их при помощи оптических приборов, дававших увеличение в  раз. Крупный вклад в науку о микробах внес известный французский ученый Луи Пастер. Одним из основоположников мировой и российской микробиологии был Илья Ильич Мечников. Само же слово микроб было придумано филологом и философом Эмилем Литтре , автором фундаментального Словаря французского языка. Именно к нему обратился французский ученый Шарль Седийо и попросил Эмиля Литтре подобрать подходящее название микроорганизмам. Литтре нашел отличный термин микроб  от греческих микрос малый и биос жизнь. Данный факт был зафиксирован в письме, отправленном филологом  февраля  года. Микроорганизмы микробы  название собирательной группы живых организмов, которые слишком малы для того, чтобы быть видимыми невооруженным глазом. Их обычный размер менее , мм. В состав микроорганизмов входят как безъядерные прокариоты: бактерии, археи, так и эукариоты: некоторые грибы, протисты, но не вирусы, которые выделяют в отдельную группу. Большинство микроорганизмов состоят из одной клетки, но есть и многоклеточные микроорганизмы. Изучением этих организмов занимается наука микробиология. Микроорганизмы обитают почти повсеместно, где есть вода, включая горячие источники, дно Мирового океана, а также глубоко внутри земной коры. Они являются важным звеном в обмене веществ в экосистемах. В то же время патогенные микроорганизмы вызывают болезни человека, животных и растений.",3,Нейтральная
https://www.d-kvadrat.ru/novosti/23102,Госдума приняла во II чтении законопроект о запрете пропаганды ЛГБТ и педофилии,"Госдума на заседании в среду приняла во втором чтении законопроект о запрете пропаганды нетрадиционных сексуальных отношений, педофилии и информации, способной вызвать желание сменить пол. Об этом сообщил ТАСС. По информации издания, документ предусматривает запрет пропаганды нетрадиционных отношений, педофилии, запрет на распространение информации об ЛГБТ в СМИ, интернете, рекламе, литературе и кино, запрет призывов к смене пола среди подростков в интернете, СМИ, книгах, аудиовизуальных сервисах, кино и рекламе. Также проект предусматривает запрет на выдачу прокатного удостоверения фильму в случае, если он содержит материалы, пропагандирующие нетрадиционные сексуальные отношения и предпочтения и введение механизма, ограничивающего доступ детей к прослушиванию или просмотру ЛГБТинформации на платных сервисах.  Авторами законопроекта выступили около  депутатов Госдумы, включая спикера палаты Вячеслава Володина.   Мы должны сделать все для того, чтобы защитить наших детей и тех, кто хочет жить нормальной жизнью. Все остальное  это грех, содомия, тьма. И наша страна борется с этим,  подчеркнул Вячеслав Володин.",3,Негативная
https://www.d-kvadrat.ru/novosti/24264,«Фестиваль науки-2023» в ИжГТУ имени М. Т. Калашникова,"В честь празднования Дня российской науки в ИжГТУ имени М. Т. Калашникова  февраля стартовало масштабное мероприятие  Фестиваль науки. Об этом сообщила прессслужба учебного заведения.  Главная цель Фестиваля  популяризация науки среди молодёжи, формирование диалога между наукой и обществом, воспитание у молодежи интереса к исследовательскому поиску, а также трансляция актуальной информации и знаний, открывающих новые возможности развития для молодого человека. Фото: ИжГТУ имени М. Т. Калашникова В этом году Фестиваль проходит с  по  февраля, его насыщенная трехнедельная программа включает в себя множество мероприятий, рассчитанных на самую широкую аудиторию: С  по  февраля проходит ий Международный открытый научнотехнический фестиваль робототехники КАЛАШНИКОВТЕХНОФЕСТ.  февраля пройдет Республиканский конкурс технических проектов Техностарт.  февраля  в День российской науки состоится Торжественное заседание Научнотехнического совета ИжГТУ имени М.Т. Калашникова, в котором примут участие ведущие научные школы и ученые университета.  февраля пройдет два мероприятия  Проектнообразовательный интенсив Студенческий стартап и Вузовский этап турнира по игре Что? Где? Когда?  в рамках  Интеллектуальной Олимпиады ПФО среди студентов.  февраля  День открытых дверей в ИжГТУ имени М. Т. Калашникова для абитуриентов и их родителей.  февраля пройдет Школа молодого ученого, в рамках которой состоится серия мастерклассов по актуальным направлениям научного ремесла.  февраля стартует цикл визионерских лекций Разговор с ученым для широкой аудитории.  февраля состоится Интерактивная научная площадка Теоретическая и компьютерная лингвистика.  февраля в рамках Конгресса молодых ученых состоится торжественное подведение итогов Фестиваля науки. К участию в Фестивале науки приглашаются все желающие, учащиеся школ Удмуртской Республики, студенты, аспиранты и молодые ученые вузов, представители Правительства Удмуртии, Администрации Ижевска, промышленных предприятий и организаций Удмуртской Республики.",3,Позитивная
https://www.d-kvadrat.ru/novosti/26744,Завод «Ижсталь» вручил награды лучшим работникам в канун профессионального праздника,"В канун профессионального праздника, на заводе Ижсталь, который является частью Группы Мечел, были вручены награды более чем  работникам, признанным лучшими в своей области. Об этом сообщает прессслужба завода. В преддверии профессионального праздника, завод Ижсталь, входящий в состав Группы Мечел, отметил выдающиеся достижения и труд работников, вручив им заслуженные награды различного уровня. Более  человек получили заслуженное признание за свои трудовые достижения. Один из выдающихся работников завода, Юрий Калмыков, вальцовщик по сборке клетей цеха калиброванного проката, был удостоен высокого звания Заслуженный металлург Российской Федерации. Начальник инструментального цеха Иван Смирнов и электромонтер цеха ремонта и технического обслуживания оборудования прокатного производства Василий Егоров получили медаль ордена За заслуги перед Отечеством  степени за свои трудовые заслуги. Кроме того, восемь работников и пять ветеранов завода получили звание Заслуженный работник ПАО Ижсталь. Все они отработали на заводе не менее  лет и внесли значительный вклад в развитие производства и освоение передовых технологий. Труд каждого из них был отмечен государственными наградами. В соответствии с традицией, награжденные вместе с родственниками посадили рябины рядом со зданием заводоуправления. В рамках мероприятия также была обновлена Доска почета, на которой разместили фотографии  передовых бригад и  портретов тех, кто заслужил звания Лучший по профессии, Лучший специалист и Лучший руководитель. Среди награжденных также присутствуют обладатели грамот и благодарностей министерства промышленности и торговли РФ, Правительства и Государственного совета Удмуртии, а также звания Почетный металлург и Заслуженный работник промышленности Удмуртской Республики.  На заводе трудится немало мастеров с большой буквы, которые вкладывают душу в любимое дело. Они являются профессиональным ориентиром для окружающих, основой коллектива ижевских металлургов,  отметил управляющий директор ПАО Ижсталь Сергей Козеннов. Награждение лучших работников завода Ижсталь подчеркивает их значимость и вклад в развитие отечественной металлургии.  Напомним, молодые специалисты Ижстали с успехом выступили на форуме ИННОВА.",3,Позитивная
https://www.d-kvadrat.ru/novosti/24233,В ПФО большинство зараженных вирусами инфраструктур – в сфере здравоохранения,"Как выяснили специалисты РостелекомСолар, почти треть зараженных вирусами организаций ПФО относится к сфере здравоохранения. Об этом сообщила прессслужба филиала ПАО Ростелеком в Удмуртской Республике. Приволжский федеральный округ находится на м месте среди всех округов по количеству зараженных компьютерными вирусами организаций. На ПФО приходится  всех кейсов, связанных с использованием киберпреступниками вредоносного ПО. Большая часть атакованных инфраструктур находится в Башкортостане, далее следуют Ульяновская и Оренбургская области, а также Мордовия. Почти треть скомпрометированных организаций ПФО относится к сфере здравоохранения. Еще  заражений приходится на госсектор, и столько же  на образование. То есть злоумышленники концентрируются на социально значимых сферах, которые при этом хранят немало персональных данных граждан и прочей ценной информации. Также внимание хакеров привлекает промышленность в том числе пищевая, ТЭК и телеком  это жизнеобеспечивающая инфраструктура, напрямую связанная с государством. Атаки вирусов на подобные предприятия могут не только нарушить внутренние бизнеспроцессы, но и повлиять на жизнь большой части населения. Также различные виды ВПО используются в целях промышленного шпионажа. Вредоносное ПО является сегодня одной из ключевых киберугроз. По нашим оценкам, половина высококритических инцидентов в  году была связана именно с применением различных вирусов, включая шифровальщики. Причем за год активность последних возросла в разы, а хакеры все чаще стали шифровать данные безвозвратно, то есть без требования выкупа. Уже в апреле доля случаев безвозвратного шифрования достигла ,  рассказал Алексей Павлов, директор по развитию бизнеса центра противодействия кибератакам   компании РостелекомСолар.  Как правило, для доставки ВПО хакеры используют фишинг. Также в  году вредоносы стали чаще встречаться в легитимном софте, который распространяется через файлообменники например, торренты. ВПО начали активно размещать и при взломах вебпорталов, чтобы в дальнейшем заражать устройства посетителей. В ближайшее время уровень угрозы останется высоким, а под удар хакеров теперь попадают организации разного масштаба и из любых отраслей. Причем хакеры перешли от массовых рассылок к более точечным ударам с применением более сложно ВПО и софта, разработанного под конкретную жертву. Поэтому государственным и коммерческим организациям стоит озаботиться собственной киберзащитой. Для начала нужно провести инвентаризацию ИТпериметров, определив слабые места в инфраструктуре, а также обеспечить защиту базовыми средствами. При этом, если компании использовали решения иностранных вендоров, им стоит быстрее перейти на российские аналоги. В противном случае они могут остаться без обновления софта и сигнатур и, следовательно, без защиты от вредоносов. Помимо технологий, необходимо заниматься и обучением сотрудников навыкам кибергигиены, чтобы они могли распознавать фишинг и другие атаки с применением социальной инженерии. Также все популярнее становится услуга киберразведки. Она предполагает как мониторинг упоминания компании в даркнете и профильных хакерских телеграмканалах например, если ктото хочет заказать атаку на организацию, так и получение информации об известных уязвимостях периметра например, если уязвимые серверы компании опубликованы в открытом доступе. Справка: ПАО Ростелеком  крупнейший в России интегрированный провайдер цифровых услуг и решений, признанный технологический лидер в инновационных решениях в области электронного правительства, кибербезопасности, датацентров и облачных вычислений, биометрии, здравоохранения, образования, жилищнокоммунальных услуг. Компания оказывает современные телекоммуникационные услуги для комфортной жизни граждан на территории Удмуртской Республики. С полным перечнем услуг для домохозяйств, государственных и частных организаций на территории Удмуртской Республики можно ознакомиться на сайте Ростелекома .. или по телефону . Звонок на номер в коде  бесплатный.",3,Негативная
https://www.d-kvadrat.ru/novosti/27292,Игорь Гребенкин стал лучшим водителем ИПОПАТ,"В Ижевске среди водителей автобусов предприятия ИПОПАТ прошел конкурс профессионального мастерства. Об этом сообщает прессслужба предприятия. ИПОПАТ провел конкурс профессионального мастерства. Основные критерии, которые оценивали судьи: мастерство вождения участников, знание ПДД и основ оказания первой медпомощи, а также действия при ЧС и работу с документами, необходимыми для выхода на линию. Победителем стал водитель Илья Гребенкин. Он работает на предприятии первый год, в автоколонне  на маршруте , оборудованном валидаторами. На втором месте  Константин Мерзляков, бронза у Олега Матюшина. Призеры получили денежные призы и возможность представлять Ижевск на конкурсе профмастерства федерального уровня.",3,Позитивная
https://www.d-kvadrat.ru/novosti/27345,НОВОСТНАЯ СРЕДА,"Самые важные новости начала рабочей недели.  августа Воткинск проводил в последний путь Егора Курмышева, стрелкапомощника гранатометчика, который несмотря на опасность и испытания, исполнил свой служебный долг до конца. Медалями Луки Крымского в соответствии с Указом Президента России Владимира Путина за заслуги в области здравоохранения и многолетнюю добросовестную работу награждены медицинские работники Удмуртской Республики, которые оказывают помощь военнослужащим и жителям новых российских регионов. Обладатель серебряной кнопки Ютьюба, блогер Шаман Раху Дмитрий Кочетков высказался по самым горячим вопросам: он объясняет, почему авиакатастрофа, в которой погиб лидер ЧВК Вагнер, Евгений Пригожин,  это теракт, и почему Россия не была в нем заинтересована. Спикеры также обсудили судьбу бойцов ЧВК  Дмитрий разъясняет, где и как они будут воевать дальше. В дни празднования Дня оружейника России главная площадь Ижевска станет местом встречи для более  ведущих предприятий из разных уголков страны на  Промышленном форуме. Первый полет российского ближнемагистрального самолета  с электродвигателем Сарапульского электрогенераторного завода состоялся успешно. В Ижевске  августа  года завод Ижсталь, входящий в Группу Мечел, устроил настоящее волшебное событие для  детей своих работников  День первоклассника. Бекхан Оздоев, занимающий позицию индустриального директора комплекса вооружений, боеприпасов и спецхимии Госкорпорации Ростех, останется на этом посту, чтобы продолжить свою миссию в ведущей роли, способствуя решению ключевых стратегических задач компании. Фото: Ростех В Ижевске среди водителей автобусов предприятия ИПОПАТ прошел конкурс профессионального мастерства. Победителем стал водитель Илья Гребенкин. С  по  сентября в Ижевск из разных регионов России приедут  активистов Всероссийского общественного движения Волонтеры Победы. Слет приурочен к летию строительства жд дороги Ижевск  Балезино. Учителя Удмуртии начали свой новый учебный год с августовской конференции. Удмуртская Республика и профессиональный футбольный клуб Зенит подписали соглашение о сотрудничестве. В  году в Ижевске планируют установить более   новых светоточек. Завтра,  августа  года, на территории региона ожидается значительное усиление северного и северозападного ветра, порывы которого могут достигать скорости  метров в секунду.",3,Позитивная
